Region,Subregion,Country_Name,ISO3,Cost_100_MB_USD,Cost_100_MB_Share_GNICM,Cost_500_MB_USD,Cost_500_MB_Share_GNICM,Cost_1_GB_USD,Cost_1_GB_Share_GNICM,Cost_2_GB_USD,Cost_2_GB_Share_GNICM,Cost_5_GB_USD,Cost_5_GB_Share_GNICM,Cost_10_GB_USD,Cost_10_GB_Share_GNICM,GBs_per_2%_GNICM
Africa,Northern Africa,Libya,LBY,3.03347933442,0.00556601713,7.28035040262,0.01335844111,11.22387353737,0.02059426337,11.32498951518,0.02077979728,17.69529611747,0.03246843324,17.69529611747,0.03246843324,0.97114422786
Africa,Eastern Africa,Madagascar,MDG,2.85503013484,0.08565090405,3.67075303051,0.11012259092,6.24028015187,0.18720840456,7.13757533711,0.21412726011,18.86359196236,0.56590775887,35.68787668554,1.07063630057,0.10683281046
Africa,Eastern Africa,Malawi,MWI,1.78633454076,0.06698754528,3.57266908153,0.13397509056,4.86279958319,0.18235498437,6.94685654741,0.26050712053,14.58839874957,0.54706495311,21.53525529698,0.80757207364,0.10967619048
Asia,South-Eastern Asia,Malaysia,MYS,7.18809943433,0.00893856924,7.18809943433,0.00893856924,7.18809943433,0.00893856924,7.18809943433,0.00893856924,7.18809943433,0.00893856924,7.18809943433,0.00893856924,2.23749455336
Africa,Western Africa,Mali,MLI,3.48029495773,0.05423836298,3.48029495773,0.05423836298,6.96058991546,0.10847672596,8.70073739433,0.13559590744,17.40147478866,0.27119181489,34.80294957732,0.54238362978,0.18437134624
Africa,Eastern Africa,Mauritius,MUS,5.94370868886,0.00703397478,5.94370868886,0.00703397478,5.94370868886,0.00703397478,8.46270903795,0.01001504028,14.12338397973,0.01671406388,28.24676795945,0.03342812776,2.84334258031
Americas,Central America,Mexico,MEX,8.10930698045,0.01130217001,8.10930698045,0.01130217001,8.10930698045,0.01130217001,8.10930698045,0.01130217001,15.13737303018,0.02109738401,25.22895505030,0.03516230669,1.76957168283
Asia,Eastern Asia,Mongolia,MNG,6.41573994867,0.02340087519,6.41573994867,0.02340087519,6.41573994867,0.02340087519,6.41573994867,0.02340087519,11.66498172486,0.04254704580,11.66498172486,0.04254704580,0.85466888889
Africa,Northern Africa,Morocco,MAR,5.27795338702,0.02214525897,5.27795338702,0.02214525897,5.27795338702,0.02214525897,5.27795338702,0.02214525897,5.27795338702,0.02214525897,10.55590677403,0.04429051793,0.90312784467
Africa,Eastern Africa,Mozambique,MOZ,0.49042902236,0.01401225778,1.29613384481,0.03703239557,2.52220640071,0.07206304002,4.32044614936,0.12344131855,8.17381703934,0.23353762970,16.34763407868,0.46707525939,0.27753478058
Asia,South-Eastern Asia,Myanmar,MMR,0.39484236122,0.00398160364,0.52667620470,0.00531102055,0.65851004818,0.00664043746,1.31702009636,0.01328087492,3.29255024089,0.03320218730,6.58510048178,0.06640437461,3.01184976421
Africa,Southern Africa,Namibia,NAM,3.13410206612,0.00817591843,10.74549279813,0.02803172034,11.02101825449,0.02875048240,11.02101825449,0.02875048240,13.59258918054,0.03545892830,26.45044381078,0.06900115777,0.69564050160
Asia,Southern Asia,Nepal,NPL,1.26204961794,0.01917037394,2.91242219524,0.04423932448,4.85403699206,0.07373220747,9.70807398412,0.14746441495,17.47453317142,0.26543594691,27.18260715555,0.41290036186,0.27125188144
Americas,Central America,Nicaragua,NIC,9.19675347882,0.05181269566,9.19675347882,0.05181269566,9.19675347882,0.05181269566,11.49594184853,0.06476586957,24.56847000772,0.13841391554,48.17347060337,0.27139983439,0.38600577999
Africa,Western Africa,Niger,NER,3.48029495773,0.11600983192,3.48029495773,0.11600983192,3.48029495773,0.11600983192,6.96058991546,0.23201966385,12.67821734603,0.42260724487,17.40147478866,0.58004915962,0.17239918090
Africa,Western Africa,Nigeria,NGA,2.74042845349,0.01581016415,2.74042845349,0.01581016415,2.74042845349,0.01581016415,5.48085690699,0.03162032831,9.59149958723,0.05533557454,13.70214226746,0.07905082077,1.26500900334
Asia,Southern Asia,Pakistan,PAK,1.29908229404,0.00986644780,1.29908229404,0.00986644780,1.29908229404,0.00986644780,1.29908229404,0.00986644780,2.59816458808,0.01973289561,5.09028164195,0.03866036690,2.02707199183
Oceania,Melanesia,Papua New Guinea,PNG,22.62530494391,0.11265712005,22.62530494391,0.11265712005,22.62530494391,0.11265712005,22.62530494391,0.11265712005,38.12782870178,0.18984810972,67.45692770315,0.33588511719,0.17752983558
Americas,Southern America,Paraguay,PRY,12.81503695774,0.03922970497,12.81503695774,0.03922970497,12.81503695774,0.03922970497,12.81503695774,0.03922970497,17.08671594365,0.05230627330,17.08671594365,0.05230627330,0.50981775198
Americas,Southern America,Peru,PER,8.92264782608,0.01793497050,8.92264782608,0.01793497050,8.92264782608,0.01793497050,8.92264782608,0.01793497050,8.92264782608,0.01793497050,17.25045246375,0.03467427631,1.11513983225
Asia,South-Eastern Asia,Philippines,PHL,4.23193027755,0.01387518124,4.23193027755,0.01387518124,5.62376512439,0.01843857418,9.40428950567,0.03083373608,9.40428950567,0.03083373608,9.40428950567,0.03083373608,1.08468256854
Africa,Eastern Africa,Rwanda,RWA,2.79615049297,0.04660250822,2.79615049297,0.04660250822,2.79615049297,0.04660250822,3.35538059157,0.05592300986,5.59230098594,0.09320501643,11.18460197189,0.18641003286,0.42916145001
Africa,Western Africa,Senegal,SEN,2.61022121830,0.03297121539,3.48029495773,0.04396162052,3.48029495773,0.04396162052,3.48029495773,0.04396162052,6.96058991546,0.08792324104,13.92117983093,0.17584648207,0.45494228293
Africa,Western Africa,Sierra Leone,SLE,2.74777367508,0.06465349824,5.49554735017,0.12930699647,10.99109470033,0.25861399295,14.33621047869,0.33732259950,23.89368413116,0.56220433250,43.00863143608,1.01196779850,0.07733533585
Oceania,Melanesia,Solomon Islands,SLB,22.59242521619,0.14120265760,22.59242521619,0.14120265760,22.59242521619,0.14120265760,22.59242521619,0.14120265760,32.63350309006,0.20395939431,62.75673671164,0.39222960445,0.14164039360
Africa,Eastern Africa,Somalia,SOM,15.00000000000,NA,15.00000000000,NA,15.00000000000,NA,30.00000000000,NA,60.00000000000,NA,120.00000000000,NA,NA
Africa,Southern Africa,South Africa,ZAF,2.02650969716,0.00447847447,6.91808482823,0.01528858526,10.41206706471,0.02301009296,14.82446748906,0.03276125412,27.88197824710,0.06161763149,41.85790719301,0.09250366230,0.86918379835
Africa,Eastern Africa,South Sudan,SSD,1.10562633732,NA,2.99169479510,NA,5.52813168660,NA,11.05626337320,NA,21.46215831268,NA,42.27394819165,NA,NA
Asia,Southern Asia,Sri Lanka,LKA,0.50522236225,0.00157881988,0.50522236225,0.00157881988,0.77467428878,0.00242085715,1.11710277875,0.00349094618,2.52049822944,0.00787655697,5.04099645889,0.01575311393,8.26153661310
Africa,Northern Africa,Sudan,SDN,1.20149317193,0.00605794877,1.20149317193,0.00605794877,1.20149317193,0.00605794877,1.74111115792,0.00877871172,4.13145020524,0.02083084137,5.90207172177,0.02975834482,3.30144753157
Americas,Southern America,Suriname,SUR,20.23454293079,0.04033463707,20.23454293079,0.04033463707,20.23454293079,0.04033463707,20.23454293079,0.04033463707,20.23454293079,0.04033463707,22.93248198823,0.04571258868,0.49585174064
Asia,Central Asia,Tajikistan,TJK,1.57859746482,0.01913451473,3.68339408457,0.04464720103,3.68339408457,0.04464720103,7.36678816914,0.08929440205,14.73357633828,0.17858880410,25.25755943705,0.30615223560,0.44795641251
Africa,Eastern Africa,Tanzania,TZA,2.18390618235,0.02879876284,2.18390618235,0.02879876284,4.36781236471,0.05759752569,5.61575875462,0.07405396160,11.54350410672,0.15222203218,15.28734327647,0.20159133991,0.34723713842
Asia,South-Eastern Asia,Thailand,THA,6.05986706688,0.01220107463,6.05986706688,0.01220107463,6.05986706688,0.01220107463,7.27793079891,0.01465355194,14.86037753083,0.02992022322,29.72075506167,0.05984044643,1.63919987414
Asia,South-Eastern Asia,Timor-Leste,TLS,4.28571428571,0.02873104549,4.28571428571,0.02873104549,5.28571428571,0.03543495611,7.50000000000,0.05027932961,17.00000000000,0.11396648045,30.00000000000,0.20111731844,0.56441441441
Africa,Western Africa,Togo,TGO,5.22044243660,0.10269722826,5.22044243660,0.10269722826,7.83066365490,0.15404584239,9.69510738225,0.19072342391,14.79125357036,0.29097548007,29.58250714073,0.58195096015,0.12983148191
Americas,Caribbean,Trinidad and Tobago,TTO,29.22872903176,0.02284982074,29.22872903176,0.02284982074,29.22872903176,0.02284982074,36.53591128970,0.02856227593,73.07182257939,0.05712455185,146.14364515879,0.11424910371,0.87528038956
Africa,Northern Africa,Tunisia,TUN,3.61161420419,0.01238267727,3.61161420419,0.01238267727,3.61161420419,0.01238267727,3.61161420419,0.01238267727,5.15944886313,0.01768953896,8.59908143855,0.02948256493,1.61515959444
Asia,Western Asia,Turkey,TUR,4.55396555933,0.00499977921,4.55396555933,0.00499977921,4.55396555933,0.00499977921,5.46475867119,0.00599973505,9.10793111866,0.00999955841,13.66189667798,0.01499933762,4.00017664371
Africa,Eastern Africa,Uganda,UGA,1.48039775106,0.02960795502,2.28788743345,0.04575774867,4.03744841198,0.08074896824,5.38326454930,0.10766529099,9.15154973381,0.18303099468,13.45816137326,0.26916322747,0.24768118325
Europe,Eastern Europe,Ukraine,UKR,2.69881252249,0.01355052313,2.69881252249,0.01355052313,2.69881252249,0.01355052313,2.69881252249,0.01355052313,3.59841669665,0.01806736417,7.19683339331,0.03613472833,1.47595777778
Asia,Central Asia,Uzbekistan,UZB,1.08107559169,0.00655197328,3.02458227338,0.01833080166,3.02458227338,0.01833080166,4.96808895507,0.03010963003,12.12262292704,0.07347044198,16.62912904521,0.10078260027,1.09105975693
Asia,South-Eastern Asia,Vietnam,VNM,2.14875693608,0.01188252684,2.14875693608,0.01188252684,2.14875693608,0.01188252684,2.14875693608,0.01188252684,3.86776248494,0.02138854830,7.73552496987,0.04277709661,1.68314368459
Africa,Eastern Africa,Zambia,ZMB,4.20256163513,0.03879287663,4.20256163513,0.03879287663,4.20256163513,0.03879287663,8.40512327027,0.07758575326,8.40512327027,0.07758575326,16.81024654054,0.15517150653,0.51555856993
Africa,Eastern Africa,Zimbabwe,ZWE,3.00000000000,0.03956043956,12.85714285714,0.16954474097,15.00000000000,0.19780219780,20.00000000000,0.26373626374,30.00000000000,0.39560439560,40.00000000000,0.52747252747,0.10111111111
